35.641183376312256,165.88243222236633,94.77670502662659,177.39957451820374
0.30814576148986816,1.5021002292633057,0.8518543243408203,1.66115140914917
1.278562307357788,6.068459749221802,3.4146909713745117,6.553819894790649
0.3527810573577881,1.4987802505493164,0.8944613933563232,1.629577875137329
1.3278977870941162,6.04355525970459,3.4620108604431152,6.574488878250122
0.37990283966064453,1.5867786407470703,0.9192404747009277,1.579908847808838
1.2985482215881348,6.06467080116272,3.4662647247314453,6.393857002258301
0.34772443771362305,1.5417768955230713,0.9195511341094971,1.6828980445861816
1.3292338848114014,6.081480264663696,3.5512311458587646,6.502241849899292
,83.063729763031,,
-66.12936282157898,89.09552669525146,,
0.6028060913085938,3.0261964797973633,-1.5666801929473877,98.47015118598938
